PLC-Gesamt,RL100-Code,RL100-Langname,RL100-Kurzname,Typ-Kurz,Betriebszustand,Datum-Ab
,XBKT,Kwatrecht,Kwatrecht,Bf,,20100715
,XBKTH,Kontich,Kontich,Bf,,20100715
,XBKU,Kijkuit,Kijkuit,Bf,,20100715
,XBKW,Kiewit,Kiewit,Bf,,20100715
,XBL,Liege,Liege,Bf,,19990101
,XBLA,Lanaken,Lanaken,Bf,,19990101
,XBLB,Leopoldsburg,Leopoldsburg,Bf,,19990101
,XBLBK,Lembeek,Lembeek,Bf,,20100715
,XBLBM,Libramont,Libramont,Bf,,20100715
,XBLBS,Labuissiere,Labuissiere,Bf,,20100715
,XBLC,Lichtervelde,Lichtervelde,Bf,,20100715
,XBLCP,Le Campinaire                       (BE),Le Campinaire,Bf,,20100715
,XBLD,Landen,Landen,Bf,,19990101
,XBLDE,Lede,Lede,Bf,,20100715
,XBLDG,Landegem,Landegem,Bf,,20100715
,XBLDK,Liedekerke,Liedekerke,Bf,,20100715
,XBLDL,Landelies,Landelies,Bf,,20100715
,XBLE,Leuven,Leuven,Bf,,19990101
,XBLH,La Hulpe                            (BE),La Hulpe,Bf,,20100715
,XBLI,Liers,Liers,Bf,,20040429
,XBLIG,Liege-Guillemins,Liege-Guillemins,Bf,,20160201
,XBLIL,Lillois,Lillois,Bf,,20100715
,XBLIM,Limal,Limal,Bf,,20100715
,XBLIN,Linkebeek,Linkebeek,Bf,,20100715
,XBLJ,Liege-Carre,Liege-Carre,Bf,,20181128
,XBLK,Lebbeke,Lebbeke,Bf,,20080926
,XBLL,La Louviere-Centre,La Louviere-Cent,Bf,,19990101
,XBLLG,La Louviere-Gare Industrielle,La Louviere-G.I.,Bf,Betrieb,20230402
,XBLLS,La Louviere-Sud,La Louvière Sud,Bf,,20100715
,XBLN,Lonzee,Lonzee,Bf,,20100715
,XBLNU,Louvain-la-Neuve-Universite,Louvain-la-N-Uni,Bf,,20100715
,XBLO,Langdorp,Langdorp,Bf,,20080912
,XBLOB,Lobbes,Lobbes,Bf,,20100715
,XBLOD,Lodelinsart,Lodelinsart,Bf,,20100715
,XBLOK,Lokeren,Lokeren,Bf,,20100715
,XBLOM,Lommel,Lommel,Bf,,20100715
,XBLOZ,Londerzeel,Londerzeel,Bf,,20100715
,XBLP,Liege-Saint-Lambert,Liege-St-Lambert,Bf,,20181128
,XBLR,Lier,Lier,Bf,,20100715
,XBLS,Lustin,Lustin,Bf,,20100715
,XBLSS,Lessines,Lessines,Bf,,20100715
,XBLT,Lot,Lot,Bf,,20100715
,XBLU,Luttre,Luttre,Bf,,20100715
,XBLUB,Antwerpen-Luchtbal,Antw-Luchtbal,Bf,,20100709
,XBLV,Leval,Leval,Bf,,20100715
,XBLW,Lissewege,Lissewege,Bf,,20100715
,XBLY,Ligny,Ligny,Bf,,20100715
,XBLZ,Leuze,Leuze,Bf,,20100715
,XBM,Montzen,Montzen,Bf,Betrieb,20081214
,XBMA,Manage,Manage,Bf,,19990101
,XBMAL,Malderen,Malderen,Bf,,20100716
,XBMAR,Marbehan,Marbehan,Bf,,20100716
,XBMB,Maubray,Maubray,Bf,,20100716
,XBMC,Monceau,Monceau,Bf,,19990101
,XBMCE,Marche-les-Ecaussines,Marche-lez-Ecaus,Bf,,20100716
,XBMCH,Mechelen,Mechelen,Bf,,20090724
,XBMD,Marche-les-Dames,Marche-les-Dames,Bf,,20080703
,XBME,Merelbeke Vorming,Merelbeke,Bf,,19991029
,XBMED,Merode,Merode,Bf,,20100716
,XBMEF,Marche-en-Famenne,Marche-en-Famenn,Bf,,20230801
,XBMEL,Melle                               (BE),Melle,Bf,,20100716
,XBMEN,Menen,Menen,Bf,,20100716
,XBMER,Merchtem,Merchtem,Bf,,20080926
,XBMG,Mont-Saint-Guibert,Mont-St-Guibert,Bf,,20100716
,XBMH,Meerhout,Meerhout,Bf,Betrieb,20090614
,XBMI,Maria-Aalter,Maria-Aalter,Bf,,20100716
,XBMIZ,Marchienne-Zone,Marchienne-Zone,Bf,,20100716
,XBML,Mol,Mol,Bf,,19990101
,XBMM,Milmort,Milmort,Bf,,20040429
,XBMN,Mouscron,Mouscron,Bf,,19990101
,XBMNP,Mechelen-Nekkerspoel,Mechelen-Nekkers,Bf,,20100716
,XBMOG,Mortsel-Oude-God,Mortsel-Oude-God,Bf,,20100716
,XBMOL,Mollem,Mollem,Bf,,20100716
,XBMOR,Mortsel,Mortsel,Bf,,20100716
,XBMP,Marchienne-au-Pont,Marchienne-au-P,Bf,,19990101
,XBMR,Marloie,Marloie,Bf,,19990101
,XBMS,Mons,Mons,Bf,,19990101
,XBMSP,Masnuy-Saint-Pierre,Masnuy-St-Pierre,Bf,,20100716
,XBMT,Moustier,Moustier,Bf,,19990101
,XBMU,Muizen,Muizen,Bf,,19990101
,XBMUG,Muizen Goederen,Muizen Goederen,Bf,,19990101
,XBMY,Mery,Mery,Bf,,20100716
,XBMZ,Munkzwalm,Munkzwalm,Bf,,20080912
,XBN,Neerpelt,Neerpelt,Bf,,19990101
,XBNA,Namur,Namur,Bf,,19990101
,XBNC,Neufchateau                         (BE),Neufchateau,Bf,,20100801
,XBNE,Nessonvaux,Nessonvaux,Bf,,20040117
,XBNF,Neufvilles,Neufvilles,Bf,,20100716
,XBNG,Nossegem,Nossegem,Bf,,20100716
,XBNJ,Nijlen,Nijlen,Bf,,20100716
,XBNN,Ninove,Ninove,Bf,,20100716
,XBNV,Nivelles,Nivelles,Bf,,20100716
,XBNW,Neerwinden,Neerwinden,Bf,,20100716
,XBNY,Nimy,Nimy,Bf,,20100716
,XBO,Oostende,Oostende,Bf,,19990101
,XBOA,Oudenaarde,Oudenaarde,Bf,,20100717
,XBOB,Obourg,Obourg,Bf,,19990101
,XBOD,Oud-Heverlee,Oud-Heverlee,Bf,,20100717
,XBOH,Oostende Hafen,Oostende Hafen,Bf,,20100716
,XBOK,Oostkamp,Oostkamp,Bf,,20100716
,XBOL,Olen,Olen,Bf,,19990101
,XBOP,Overpelt,Overpelt,Bf,,20100717
,XBOT,Ottignies,Ottignies,Bf,,20100716
,XBOW,Opwijk,Opwijk,Bf,,20080926
,XBOX,Obaix-Buzet,Obaix-Buzet,Bf,,20100716
,XBP,Pepinster,Pepinster,Bf,,20020917
,XBPC,Pepinster-Cite,Pepinster-Cite,Hp,,20100717
,XBPE,Pecrot,Pecrot,Bf,,20100717
,XBPG,Papignies,Papignies,Bf,,20100717
,XBPO,Profondsart,Profondsart,Bf,,20080912
,XBPP,Poperinge,Poperinge,Bf,,20100717
,XBPS,Poulseur,Poulseur,Bf,,20100717
,XBPT,Pont-a-Celles,Pont-a-Celles,Bf,,20100717
,XBPU,Puurs,Puurs,Bf,,20100717
,XBPW,Peruwelz,Peruwelz,Bf,,20100717
,XBQ,Quevy,Quevy,Bf,,19990101
,XBQR,Quaregnon,Quaregnon,Bf,,20100717
,XBQV,Quievrain,Quievrain,Bf,,20100717
,XBR,Raeren,Raeren,Bf,,19990101
,XBRA,Rixensart,Rixensart,Bf,,20100717
,XBRB,Rebaix,Rebaix,Bf,,20100717
,XBRC,La Roche                            (BE),La Roche,Bf,,20100715
,XBRH,Rhisnes,Rhisnes,Bf,,20100717
,XBRK,Ruisbroek,Ruisbroek,Bf,,20100717
,XBRL,Roeselare,Roeselare,Bf,,20100717
,XBRO,Ronet,Ronet,Bf,,19990101
,XBROF,Ronet Formation,Ronet Formation,Bf,,19990101
,XBRP,Renory-Port,Renory-Port,Bf,,20060125
,XBRV,Rivage,Rivage,Bf,,20100717
,XBRX,Roux,Roux,Bf,,20100717
,XBS,Schaerbeek / Schaarbeek,Schaerbeek,Bf,,19990101
,XBSA,Gare du Statte,Statte,Bf,,20080912
,XBSAB,Sint-Agatha-Berchem/Berchem-Sainte-Agath,St-Agatha-Berche,Bf,,20100721
,XBSB,Schellebelle,Schellebelle,Bf,,20100721
,XBSC,Stockem,Stockem,Bf,,20100721
,XBSD,Sint-Denijs-Boekel,St-Denijs-B,Bf,,20080912
,XBSDB,Saint-Denis-Bovesse,St-Denis-Bovesse,Bf,,20100721
,XBSE,Seraing,Seraing,Bf,,19990101
,XBSF,Schaerbeek/Schaarbeek Formation/Vorming,Schaerbeek Form,Bf,,19990101
,XBSG,Saint-Ghislain,Saint-Ghislain,Bf,,19990101
,XBSGD,Sint-Gillis (Dendermonde),Sint-Gillis (Dm),Bf,,20100721
,XBSGR,Sint-Genesius-Rode/Rhode-Saint-Genese,St-Genesius-Rode,Bf,,20100721
,XBSI,Sinaai,Sinaai,Bf,,20100721
,XBSJ,Sint-Job/Saint-Job,St-Job,Bf,,20100721
,XBSJW,Sint-Joris-Weert,Sint-Joris-Weert,Bf,,20100721
,XBSK,Serskamp,Serskamp,Bf,,20100721
,XBSKW,Sint-Katelijne-Wavre,St-Katelijne-Wav,Bf,,20100721
,XBSL,Silly,Silly,Bf,,20100721
,XBSM,Sint-Mariaburg,Sint-Mariaburg,Bf,,20100721
,XBSMB,Sint-Martens-Bodegem,St-Martens-Bodeg,Bf,,20100721
,XBSN,Sint-Niklaas,Sint-Niklaas,Bf,,20100721
,XBSO,Soignies,Soignies,Bf,,20100721
,XBSP,Spa,Spa,Bf,,19990101
,XBSS,Solre-sur-Sambre,Solre-sur-Sambre,Bf,,20100721
,XBST,Sterpenich,Sterpenich,Bf,,19990101
,XBSTD,Sint-Truiden,Sint-Truiden,Bf,,20100721
,XBSU,Schulen,Schulen,Bf,,20080912
,XBT,Trooz,Trooz,Bf,,20040117
,XBTA,Tamines,Tamines,Bf,,19990101
,XBTB,Tollembeek,Tollembeek,Bf,,20100721
,XBTE,Testelt,Testelt,Bf,,20080913
,XBTF,Tilff,Tilff,Bf,,20100721
,XBTG,Tongeren,Tongeren,Bf,,20001215
,XBTH,Terhagen,Terhagen,Bf,,20100721
,XBTI,Tienen,Tienen,Bf,,19990316
,XBTIE,Tielen,Tielen,Bf,,20100721
,XBTIN,Thuin,Thuin,Bf,,20100721
,XBTL,Tilleur,Tilleur,Bf,,20061117
,XBTLN,Thulin,Thulin,Bf,,20100721
,XBTM,Temse,Temse,Bf,,20100721
,XBTN,Ternat,Ternat,Bf,,20100721
,XBTO,Tournai,Tournai,Bf,,20071219
,XBTP,Trois-Ponts,Trois-Ponts,Bf,,20100721
,XBTR,Torhout,Torhout,Bf,,20100721
,XBTS,Tessenderlo,Tessenderlo,Bf,,19990101
,XBTT,Tielt,Tielt,Bf,,20100721
,XBTU,Thieu,Thieu,Bf,,20100721
,XBTUH,Turnhout,Turnhout,Bf,,20100721
,XBTX,Theux,Theux,Bf,,20100721
,XBTY,Tilly,Tilly,Bf,,20100721
,XBTZ,Tubize,Tubize,Bf,,20100721
,XBUK,Ukkel-Kalevoet/Uccle-Calevoet,Ukkel-Kalevoet/U,Bf,,20100722
,XBUS,Ukkel-Stalle/Uccle-Stalle,Ukkel-Stalle/Ucc,Bf,,20100722
,XBV,Vise,Vise,Bf,,19990101
,XBVC,Verviers-Central,Verviers-Central,Bf,,19990101
,XBVE,Veurne,Veurne,Bf,,20100722
,XBVI,Viville,Viville,Bf,,20100722
,XBVIP,Ville-Pommeroeul,Ville-Pommeroeul,Bf,,20100722
,XBVIV,Villers-la-Ville,Villers-la-Ville,Bf,,20100722
,XBVK,Vertrijk,Vertrijk,Bf,,20100722
,XBVM,Viane-Moerbeke,Viane-Moerbeke,Bf,,20100722
,XBVO,Vorst-Oost/Forest-Est,Vorst-Oost/Fores,Bf,,20100722
,XBVP,Verviers-Palais,Verviers-Palais,Bf,,20040429
,XBVS,Vielsalm,Vielsalm,Bf,,20100722
,XBVT,Veltem,Veltem,Bf,,20100722
,XBVV,Vilvoorde,Vilvoorde,Bf,,19990101
,XBVX,Voroux,Voroux,Bf,,19990101
,XBW,Welkenraedt,Welkenraedt,Bf,,20041113
,XBWA,Waterloo,Waterloo,Bf,,19990101
,XBWB,Willebroek,Willebroek,Bf,,20100722
,XBWD,Weerde,Weerde,Bf,,20100722
,XBWE,Wevelgem,Wevelgem,Bf,,20100722
,XBWG,Waregem,Waregem,Bf,,20100722
,XBWI,Genk-Winterslag,Genk-Winterslag,Bf,,20220201
,XBWJ,Wijgmaal,Wijgmaal,Bf,,20100722
,XBWK,Wervik,Wervik,Bf,,20100722
,XBWL,Welle,Welle,Bf,,20100722
,XBWM,Watermael/Watermaal,Watermael,Bf,,20080912
,XBWMM,Waremme,Waremme,Bf,,20100722
,XBWN,Wetteren,Wetteren,Bf,,20100722
,XBWO,Wolfstee,Wolfstee,Bf,Betrieb,20140814
,XBWT,Wespelaar-Tildonk,Wespelaar-Tildon,Bf,Betrieb,20140814
,XBWV,Wavre,Wavre,Bf,,20100722
,XBWZ,Wezemaal,Wezemaal,Bf,,20100722
,XBXQU,Quevy Grenze FR,Quevy Gr FR,Gp,,20110315
,XBYG,Yves-Gomezee,Yves-Gomezee,Bf,,20050322
,XBYV,Yvoir,Yvoir,Bf,,20100722
,XBZ,Zeebrugge,Zeebrugge,Bf,,19990101
,XBZBZ,Zeebrugge-Bundel-Zwankendamme,Zeebrugg-B-Zwank,Bf,Betrieb,20190416
,XBZD,Zedelgem,Zedelgem,Bf,,20080912
,XBZE,Zele,Zele,Bf,,20100722
,XBZI,Zichem,Zichem,Bf,,20080912
,XBZL,Zellik,Zellik,Bf,,20100722
,XBZM,Zaventem,Zaventem,Bf,,20100722
,XBZO,Zolder,Zolder,Bf,,19990101
,XBZP,Zeebrugge-Bundel Pelikaan,Zeebrug Pelikaan,Bf,Betrieb,20230101
,XBZR,Zeebrugge Ramskapelle,Zeebrugge Ramsk,Bf,,20070824
,XBZT,Zottegem,Zottegem,Bf,,20100722
,XBZV,Zeebrugge Vorming,Zeebrugg Vorming,Bf,,20081022
,XBZVW,Zeebrugge-Voorhaven-West,Zeebrugge Voor-W,Bf,Betrieb,20190416
,XBZW,Zwankendamme,Zwankendamme,Bf,,20100722
,XBZZ,Zelzate,Zelzate,Bf,,19990101
,XCAB,Abdulino,Abdulino,Bf,,20021030
,XCAD,Adler,Adler,Bf,,20050505
,XCAI,Aidyrlia,Aidyrlia,Bf,,20021030
,XCAL,Altata,Altata,Bf,,20021030
,XCAR,Atbassar,Atbassar,Bf,Betrieb,20081214
,XCAT,Atkarsk,Atkarsk,Bf,,19990101
,XCAZ,Arzamas 2,Arzamas 2,Bf,,20050505
,XCBA,Bateckaia,Bateckaia,Bf,,20021030
,XCBB,Barabinsk,Barabinsk,Bf,,20021121
,XCBJ,Bogoiavlensk,Bogoiavlensk,Bf,,19990101
,XCBL,Balezino,Balezino,Bf,,20040505
,XCBO,Bogushewskaia,Bogushewskaia,Bf,Betrieb,20081214
,XCBP,Balashov-Passajirskii,Balashov-Pass,Bf,,19990101
,XCBR,Bredy,Bredy,Bf,,20021030
,XCDD,Dedovichi,Dedovichi,Bf,,20021030
,XCDN,Dno,Dno,Bf,,19990101
,XCER,Ershov,Ershov,Bf,,20021030
,XCEV,Evdakovo,Evdakovo,Bf,,20021030
,XCEZ,Ezerishe,Ezerishe,Bf,Betrieb,20081214
,XCGA,Gagarin,Gagarin,Bf,,20081201
,XCGD,Gorodok,Gorodok,Bf,Betrieb,20081214
,XCGM,Nishnij Novgorod Moskovsk,Nishnij Nov Mosk,Bf,,20110531
,XCGV,Griazi Voronejskie,Griazi Voronejsk,Bf,,20021030
,XCHO,Hosta,Hosta,Bf,Betrieb,20081214
,XCI,Irkutsk-Passajirskii,Irkutsk-Pas,Bf,,20070504
,XCIA,Iarcevo,Iarcevo,Bf,,20081201
,XCID,Izdeshkovo,Izdeshkovo,Bf,,20081201
,XCIK,Isilkul,Isilkul,Bf,,19990101
,XCIL,Ilezk,Ilezk,Bf,Betrieb,20081214
,XCIS,Ishim,Ishim,Bf,,20040505
,XCIU,Iudino,Iudino,Bf,,20050505
,XCK,Kirov,Kirov Pass,Bf,,20040422
,XCKA,Kamenskaia,Kamenskaia,Bf,,20021030
,XCKAN,Kanash,Kanash,Bf,,20050505
,XCKD,Krasnodar,Krasnodar,Bf,,20050505
,XCKG,Kaliningrad,Kaliningrad,Bf,,20031021
,XCKI,Kirsanov,Kirsanov,Bf,,20021030
,XCKK,Kamensk-Uralskii,Kamensk-Uralskii,Bf,,20040505
,XCKO,Kolcovo,Kolcovo,Bf,,20040505
,XCKS,Kushmurun,Kushmurun,Bf,Betrieb,20081214
,XCKT,Kartaly 1,Kartaly 1,Bf,,20021030
,XCKU,Kurgan,Kurgan,Bf,,20021030
,XCKUL,Kulatka,Kulatka,Bf,,20040505
,XCKZ,Kazan,Kazan,Bf,,20050525
,XCL,Loo,Loo,Bf,,20050505
,XCLI,Lihaia,Lihaia,Bf,,19990101
,XCLK,Liski,Liski,Bf,,20021121
,XCLO,Loknaia,Loknaia,Bf,Betrieb,20081214
,XCLZ,Lazarevskaia,Lazarevskaia,Bf,,20050505
,XCM,Moskva,Moskva,Bf,,19990101
,XCMB,Moskva-Belorusskaia,Moskva-Beloruss,Bf,,19990101
,XCMF,Mitrofanovka,Mitrofanovka,Bf,,20021030
,XCMG,Mednogorsk,Mednogorsk,Bf,,20021030
,XCMI,Millerovo,Millerovo,Bf,,20021030
,XCMJ,Mojaisk,Mojaisk,Bf,,20081201
,XCMK,Moskva Kievskaia,Moskva Kievskaia,Bf,Betrieb,20160812
,XCML,Musliumovo,Musliumovo,Bf,Betrieb,20081214
,XCMQ,Moskva Kurskaia,Moskva Kurskaia,Bf,Betrieb,20161001
,XCMR,Maramzino,Maramzino,Bf,,20040505
,XCMU,Michurinsk,Michurinsk,Bf,,19990101
,XCNC,Novocherkassk,Novocherkassk,Bf,,19990101
,XCNE,Nesterov,Nesterov,Bf,,20040710
,XCNG,Novosibirsk-Glavnyi,Novosibirsk-Gl,Bf,,19990101
,XCNI,Nikel,Nikel,Bf,,20021030
,XCNS,Novosokolniki,Novosokolniki,Bf,,19990101
,XCOB,Orenburg,Orenburg,Bf,,19990101
,XCOM,Omsk-Passajirskii,Omsk-Passajirski,Bf,,19990101
,XCOR,Orsk,Orsk,Bf,Betrieb,20081214
,XCOS,Osinski,Osinski,Bf,Betrieb,20081214
,XCP,Sankt Peterburg,St.Peterburg,Bf,,19990101
,XCPD,Pridacha,Pridacha,Bf,,20070123
,XCPG,Podgornoe,Podgornoe,Bf,,20021030
,XCPI,Pilnia,Pilnia,Bf,,20050505
,XCPN,Povorino,Povorino,Bf,,20081201
,XCPO,Perevozskaia,Perevozskaia,Bf,,20050505
,XCPP,Petropavlovsk,Petropavlovsk,Bf,,20021121
,XCPS,Pskov-Passajirskii,Pskov-Passajirsk,Bf,,19990101
,XCPVI,Sankt Peterburg Vitebskii,St.Peterbg Viteb,Bf,,19990101
,XCPZ,Perm 2,Perm 2,Bf,,20040422
,XCRA,Riazan 2,Riazan 2,Bf,,19990101
,XCRI,Riajsk,Riajsk,Bf,,19990101
,XCRO,Rostov-Glavnyi,Rostov-Glavnyi,Bf,,19990101
,XCRS,Rossosh,Rossosh,Bf,,20021030
,XCRT,Rtiscevo 1,Rtiscevo 1,Bf,,19990101
,XCSA,Saratov-Passajirskii,Saratov-Passajir,Bf,,19990101
,XCSAM,Samara,Samara,Bf,,19990101
,XCSC,Suscevo,Suscevo,Bf,,20021030
,XCSE,Sechuga,Sechuga,Bf,,20050505
,XCSF,Safonovo,Safonovo,Bf,,20081201
,XCSG,Sergach,Sergach,Bf,,20050505
,XCSH,Shahtnaia,Shahtnaia,Bf,,20021030
,XCSHU,Shumerlia,Shumerlia,Bf,,20050505
,XCSI,Sochi,Sochi,Bf,,20050505
,XCSL,Semlevo,Semlevo,Bf,,20081201
,XCSM,Smolensk,Smolensk,Bf,,19990101
,XCSN,Sennaia,Sennaia,Bf,,20040505
,XCSO,Solcy,Solcy,Bf,,20021030
,XCSR,Saraktash,Saraktash,Bf,,20021030
,XCST,Surovatiha,Surovatiha,Bf,,20050505
,XCSU,Sulin,Sulin,Bf,,20021030
,XCSUG,Suhinichi-Glavnye,Suhinichi-Gl,Bf,,20080926
,XCSV,Ekaterinburg Passajirskii,Ekaterinburg Pas,Bf,,20120530
,XCSY,Syzran 1,Syzran 1,Bf,,20021121
,XCSZ,Suzemka,Suzemka,Bf,,20081201
,XCT,Tambov 1,Tambov 1,Bf,,20010610
,XCTA,Tamala,Tamala,Bf,,20021030
,XCTK,Cheliabinsk,Cheliabinsk,Bf,,19990101
,XCU,Umet,Umet,Bf,,20021030
,XCUB,Urbah,Urbah,Bf,,20021030
,XCUF,Ufa,Ufa,Bf,,19990101
,XCUK,Ust-Katav,Ust-Katav,Bf,,20021030
,XCUL,Uljanovsk-Centralnyi,Uljanovsk-Centr,Bf,,19990101
,XCUM,Urmary,Urmary,Bf,,20050505
,XCUN,Unecha,Unecha,Bf,,20081201
,XCUO,Utorgosh,Utorgosh,Bf,,20021030
,XCUS,Ust-Luga,Ust-Luga,Bf,,20070105
,XCV,Viazma,Viazma,Bf,,19990101
,XCVE,Vertunovskaia,Vertunovskaia,Bf,,20021030
,XCVL,Vladimir,Vladimir Pass,Bf,,20040422
,XCVO,Voronej,Voronej,Bf,,19990101
,XCVU,Vurnary,Vurnary,Bf,,20050505
,XCZD,Zelennyi Dol,Zelennyi Dol,Bf,,20050505
,XCZV,Zverevo,Zverevo,Bf,,20021030
,XDA,Aalborg,Aalborg,Bf,,19990101
,XDAB,Arnbjerg,Arnbjerg,Hp,Betrieb,20090130
,XDAD,Arden,Arden,Hp,,20150127
,XDAK,Alken,Alken,Hp,,20080410
,XDAR,Aarhus H,Aarhus H,Bf,,19990101
,XDAV,Aalborg Vestby,Aalborg Vestby,Bft,Betrieb,20150128
,XDB,Broenderslev,Broenderslev,Bf,,19990101
,XDBB,Brabrand,Brabrand,Bf,,20080410
,XDBD,Bording,Bording,Bf,,20080410
,XDBET,Brejning,Brejning,Hp,,20170831
,XDBH,Baunhoej,Baunhoej,Hp,Betrieb,20090130
,XDBI,Birk Centerpark,Birk Centerpark,Hp,Betrieb,20090130
,XDBJ,Bjerringbro,Bjerringbro,Bf,,20080410
,XDBK,Boerkop,Boerkop,Bf,,20170831
,XDBL,Billum,Billum,Bf,,20080703
,XDBM,Bramming,Bramming,Bf,,20080410
,XDBN,Broens,Broens,Hp,Betrieb,20090130
,XDBO,Borris,Borris,Bf,,20080410
,XDBOP,Borup,Borup,Bf,,20130901
,XDBR,Bredebro,Bredebro,Bf,,20080410
,XDBT,Bedsted Thy,Bedsted Thy,Bf,,20080410
,XDBU,Bur,Bur,Hp,,20080410
,XDBV,Boulevarden,Boulevarden,Hp,Betrieb,20090130
,XDBV,Boulevarden,Boulevarden,Hp,ehemals,20251101
,XDDS,Doestrup Soenderjylland,Doestrup Sdrj,Hp,Betrieb,20090130
,XDDY,Dyreby,Dyreby,Hp,Betrieb,20090130
,XDDY,Dyreby,Dyreby,Hp,ehemals,20251101
,XDE,Esbjerg,Esbjerg,Bf,,20080411
,XDED,Estvad,Estvad,Abzw,,20080410
,XDES,Eskilstrup,Eskilstrup,Bf,,20080628
,XDEV,Engesvang,Engesvang,Bf,,20080410
,XDEY,Ejby,Ejby,Bf,,20100805
,XDF,Fredericia,Fredericia,Bf,,19990101
,XDFA,Farris,Farris,Hp,Betrieb,20101110
,XDFH,Frederikshavn,Frederikshavn,Bf,,19990101
,XDFU,Funder,Funder,Bf,Betrieb,20090130
,XDFV,Frisvardvej,Frisvardvej,Hp,Betrieb,20090130
,XDFV,Frisvardvej,Frisvardvej,Hp,ehemals,20251101
,XDG,Gedser,Gedser,Bf,,19990101
,XDGA,Guldager,Guldager,Bf,,20080410
,XDGB,Gredstedbro,Gredstedbro,Bf,,20080410
,XDGJ,Gjesing,Gjesing,Hp,Betrieb,20090130
,XDGL,Glostrup G,Glostrup G,Bf,,19990101
,XDGR,Gaarde,Gaarde,Hp,Betrieb,20090130
,XDGRA,Graasten,Graasten,Bf,,20230801
,XDGS,Gedser                          (Schiff),Gedser         S,Slst,Betrieb,20000419
,XDGS,Gedser                          (Schiff),Gedser         S,Slst,ehemals,20251101
,XDGT,Gadstrup,Gadstrup,Bf,,20160416
,XDGU,Glumsoe,Glumsoe,Bf,,20050222
,XDH,Helsingoer,Helsingoer,Bf,,19990101
,XDHA,Hadsten,Hadsten,Bf,,20080410
,XDHB,Hobro,Hobro,Bf,,19990101
,XDHD,Hvidbjerg,Hvidbjerg,Bf,,20080410
,XDHE,Herning,Herning,Bf,,19990101
,XDHED,Hedehusene,Hedehusene,Bf,,20130608
,XDHEE,Hee,Hee,Hp,,20080410
,XDHEM,Herning Messecenter,Herning Messe,Hp,Betrieb,20090130
,XDHEN,Henne,Henne,Bf,,20080703
,XDHES,Hedensted,Hedensted,Bf,,20170328
,XDHF,Herfoelge,Herfoelge,Bf,,20160416
,XDHG,Hoerning,Hoerning,Bf,,20080411
,XDHI,Hirtshals,Hirtshals,Bf,,19990101
,XDHIL,Hilleroed,Hilleroed,Bf,,20240901
,XDHJ,Hjoerring,Hjoerring,Bf,,19990101
,XDHL,Hasselager,Hasselager,Hp,,20080410
,XDHM,Hjerm,Hjerm,Bf,,20080410
,XDHN,Horne,Horne,Bf,,20040626
,XDHO,Holstebro,Holstebro,Bf,,20080411
,XDHOE,Hoerdum,Hoerdum,Hp,Betrieb,20090130
,XDHOL,Holbaek,Holbaek,Bf,,20230801
,XDHP,Hinnerup,Hinnerup,Bf,,20080410
,XDHR,Horsens,Horsens,Bf,,19990101
,XDHS,Hoejslev,Hoejslev,Bf,,20080410
,XDHT,Hoeje Taastrup,Hoeje Taastrup,Bf,,19990101
,XDHTT,Hoeje Taastrup Kombiterminal,Hoeje Taastrup T,Bf,,19990101
,XDHTT,Hoeje Taastrup,Hoeje Taastrup,Bf,,20251214
,XDHU,Hammerum,Hammerum,Bf,,20080410
,XDHUM,Humlum,Humlum,Hp,Betrieb,20090130
,XDHV,Havneby                             (DK),Havneby       DK,Slst,Betrieb,20090601
,XDHV,Havneby                             (DK),Havneby       DK,Slst,ehemals,20251101
,XDHVD,Hviding,Hviding,Hp,Betrieb,20090130
,XDHVF,Hvidovre Fjern,Hvidovre Fjern,Abzw,Betrieb,20140426
,XDHY,Hurup Thy,Hurup Thy,Bf,,20080410
,XDHYL,Hyllerslev,Hyllerslev,Hp,,20080703
,XDHZ,Haslev,Haslev,Bf,,20160416
,XDIK,Ikast,Ikast,Bf,,20080410
,XDJE,Jegum,Jegum,Hp,Betrieb,20090130
,XDJE,Jegum,Jegum,Hp,ehemals,20251101
,XDJP,Janderup,Janderup,Bf,,20080703
,XDKA,Kalundborg,Kalundborg,Bf,,19990101
,XDKG,Koege,Koege,Bf,,19990101
,XDKGN,Koege Nord,Koege Nord,Bf,Betrieb,20210303
,XDKH,Koebenhavn H,Koebenhavn H,Bf,,19990101
,XDKHD,Koebenhavn Helgoland,Koeb Helgoland,Bft,Betrieb,20090130
,XDKHH,Koebenhavn Havnegade,Koebenhv Havnega,Bf,,19990101
,XDKHL,Koebenhavns Lufthavn,Koebenhvns Lufth,Bf,Betrieb,20161211
,XDKHO,Oerestad,Oerestad,Hp,Betrieb,20140801
,XDKHV,Koebenhavn Vigerslev Alle,Koeb Vigerslev,Bf,Betrieb,20210215
,XDKI,Kibaek,Kibaek,Bf,,20080410
,XDKIP,Kliplev,Kliplev,Bf,,20230801
,XDKJ,Kjersing,Kjersing,Abzw,Betrieb,20090130
,XDKJ,Kjersing,Kjersing,Abzw,ehemals,20251101
,XDKO,Kolding,Kolding,Bf,,19990101
,XDKS,Korsoer,Korsoer,Bf,,19990101
,XDKT,Taarnby,Taarnby,Hp,Betrieb,20140801
,XDKVI,Kvissel,Kvissel,Bf,,20240901
,XDLA,Laven,Laven,Bf,Betrieb,20090130
